 x	data2	data1	
8.49	0.0429924	0.00790579	
8.5	0.0430354	0.00778931	
8.51	0.0430785	0.00767454	
8.52	0.0431216	0.00756144	
8.53	0.0431647	0.00744999	
8.54	0.0432079	0.00734016	
8.55	0.0432511	0.00723194	
8.56	0.0432944	0.0071253	
8.57	0.0433377	0.00702021	
8.58	0.0433811	0.00691667	
8.59	0.0434245	0.00681463	
8.6	0.0434679	0.00671409	
8.61	0.0435114	0.00661501	
8.62	0.0435549	0.00651739	
8.63	0.0435985	0.00642119	
8.64	0.0436421	0.0063264	
8.65	0.0436858	0.006233	
8.66	0.0437295	0.00614096	
8.67	0.0437733	0.00605028	
8.68	0.043817	0.00596092	
8.69	0.0438609	0.00587287	
8.7	0.0439048	0.00578611	
8.71	0.0439487	0.00570063	
8.72	0.0439927	0.00561639	
8.73	0.0440367	0.00553339	
8.74	0.0440807	0.00545161	
8.75	0.0441248	0.00537103	
8.76	0.044169	0.00529163	
8.77	0.0442132	0.0052134	
8.78	0.0442574	0.00513632	
8.79	0.0443017	0.00506037	
8.8	0.044346	0.00498553	
8.81	0.0443904	0.00491179	
8.82	0.0444348	0.00483914	
8.83	0.0444793	0.00476755	
8.84	0.0445238	0.00469702	
8.85	0.0445683	0.00462752	
8.86	0.0446129	0.00455905	
8.87	0.0446575	0.00449158	
8.88	0.0447022	0.0044251	
8.89	0.0447469	0.00435961	
8.9	0.0447917	0.00429507	
8.91	0.0448365	0.00423149	
8.92	0.0448814	0.00416884	
8.93	0.0449263	0.00410712	
8.94	0.0449712	0.0040463	
8.95	0.0450162	0.00398638	
8.96	0.0450613	0.00392734	
8.97	0.0451063	0.00386918	
8.98	0.0451515	0.00381186	
8.99	0.0451967	0.0037554	
9	0.0452419	0.00369976	
9.01	0.0452871	0.00364495	
9.02	0.0453324	0.00359094	
9.03	0.0453778	0.00353773	
9.04	0.0454232	0.00348531	
9.05	0.0454686	0.00343366	
9.06	0.0455141	0.00338277	
9.07	0.0455597	0.00333263	
9.08	0.0456053	0.00328323	
9.09	0.0456509	0.00323456	
9.1	0.0456966	0.00318661	
9.11	0.0457423	0.00313937	
9.12	0.045788	0.00309282	
9.13	0.0458339	0.00304696	
9.14	0.0458797	0.00300178	
9.15	0.0459256	0.00295727	
9.16	0.0459716	0.00291341	
9.17	0.0460176	0.0028702	
9.18	0.0460636	0.00282763	
9.19	0.0461097	0.00278569	
9.2	0.0461558	0.00274437	
9.21	0.046202	0.00270366	
9.22	0.0462482	0.00266355	
9.23	0.0462945	0.00262403	
9.24	0.0463408	0.0025851	
9.25	0.0463872	0.00254674	
9.26	0.0464336	0.00250896	
9.27	0.04648	0.00247173	
9.28	0.0465265	0.00243505	
9.29	0.0465731	0.00239891	
9.3	0.0466197	0.00236331	
9.31	0.0466663	0.00232823	
9.32	0.046713	0.00229367	
9.33	0.0467598	0.00225963	
9.34	0.0468065	0.00222609	
9.35	0.0468534	0.00219304	
9.36	0.0469002	0.00216049	
9.37	0.0469472	0.00212841	
9.38	0.0469941	0.00209681	
9.39	0.0470412	0.00206568	
9.4	0.0470882	0.00203501	
9.41	0.0471353	0.0020048	
9.42	0.0471825	0.00197503	
9.43	0.0472297	0.0019457	
9.44	0.047277	0.0019168	
9.45	0.0473243	0.00188834	
9.46	0.0473716	0.0018603	
9.47	0.047419	0.00183267	
9.48	0.0474664	0.00180545	
9.49	0.0475139	0.00177863	
9.5	0.0475615	0.00175221	
9.51	0.0476091	0.00172619	
9.52	0.0476567	0.00170055	
9.53	0.0477044	0.00167528	
9.54	0.0477521	0.0016504	
9.55	0.0477999	0.00162588	
9.56	0.0478477	0.00160173	
9.57	0.0478956	0.00157793	
9.58	0.0479435	0.00155449	
9.59	0.0479915	0.00153139	
9.6	0.0480395	0.00150864	
9.61	0.0480875	0.00148622	
9.62	0.0481356	0.00146414	
9.63	0.0481838	0.00144238	
9.64	0.048232	0.00142095	
9.65	0.0482803	0.00139983	
9.66	0.0483286	0.00137903	
9.67	0.0483769	0.00135853	
9.68	0.0484253	0.00133834	
9.69	0.0484738	0.00131845	
9.7	0.0485223	0.00129886	
9.71	0.0485708	0.00127955	
9.72	0.0486194	0.00126054	
9.73	0.0486681	0.0012418	
9.74	0.0487168	0.00122334	
9.75	0.0487655	0.00120516	
9.76	0.0488143	0.00118725	
9.77	0.0488631	0.0011696	
9.78	0.048912	0.00115221	
9.79	0.0489609	0.00113508	
9.8	0.0490099	0.00111821	
9.81	0.049059	0.00110158	
9.82	0.0491081	0.00108521	
9.83	0.0491572	0.00106907	
9.84	0.0492064	0.00105318	
9.85	0.0492556	0.00103752	
9.86	0.0493049	0.0010221	
9.87	0.0493542	0.0010069	
9.88	0.0494036	0.000991929	
9.89	0.049453	0.000977181	
9.9	0.0495025	0.000962651	
9.91	0.049552	0.000948337	
9.92	0.0496016	0.000934236	
9.93	0.0496512	0.000920344	
9.94	0.0497009	0.000906658	
9.95	0.0497506	0.000893176	
9.96	0.0498004	0.000879894	
9.97	0.0498502	0.000866809	
9.98	0.0499001	0.000853919	
9.99	0.04995	0.00084122	
10	0.05	0.00082871	
10.01	0.05005	0.000816385	
10.02	0.0501001	0.000804244	
10.03	0.0501502	0.000792283	
10.04	0.0502004	0.0007805	
10.05	0.0502506	0.000768891	
10.06	0.0503009	0.000757456	
10.07	0.0503512	0.00074619	
10.08	0.0504016	0.000735091	
10.09	0.050452	0.000724158	
10.1	0.0505025	0.000713387	
10.11	0.050553	0.000702776	
10.12	0.0506036	0.000692323	
10.13	0.0506542	0.000682025	
10.14	0.0507049	0.00067188	
10.15	0.0507557	0.000661885	
10.16	0.0508064	0.00065204	
10.17	0.0508573	0.000642341	
10.18	0.0509081	0.000632785	
10.19	0.0509591	0.000623372	
10.2	0.0510101	0.000614099	
10.21	0.0510611	0.000604964	
10.22	0.0511122	0.000595964	
10.23	0.0511633	0.000587098	
10.24	0.0512145	0.000578364	
10.25	0.0512658	0.00056976	
10.26	0.051317	0.000561284	
10.27	0.0513684	0.000552934	
10.28	0.0514198	0.000544708	
10.29	0.0514712	0.000536604	
10.3	0.0515227	0.00052862	
10.31	0.0515743	0.000520756	
10.32	0.0516259	0.000513008	
10.33	0.0516775	0.000505375	
10.34	0.0517292	0.000497856	
10.35	0.051781	0.000490449	
10.36	0.0518328	0.000483152	
10.37	0.0518847	0.000475963	
10.38	0.0519366	0.000468882	
10.39	0.0519885	0.000461905	
10.4	0.0520405	0.000455032	
10.41	0.0520926	0.000448262	
10.42	0.0521447	0.000441592	
10.43	0.0521969	0.000435021	
10.44	0.0522491	0.000428549	
10.45	0.0523014	0.000422172	
10.46	0.0523537	0.00041589	
10.47	0.0524061	0.000409702	
10.48	0.0524585	0.000403605	
10.49	0.052511	0.0003976	
10.5	0.0525636	0.000391683	
10.51	0.0526161	0.000385855	
10.52	0.0526688	0.000380113	
10.53	0.0527215	0.000374457	
10.54	0.0527742	0.000368885	
10.55	0.052827	0.000363395	
10.56	0.0528799	0.000357988	
10.57	0.0529328	0.00035266	
10.58	0.0529857	0.000347412	
10.59	0.0530388	0.000342242	
10.6	0.0530918	0.000337149	
10.61	0.0531449	0.000332132	
10.62	0.0531981	0.000327189	
10.63	0.0532513	0.00032232	
10.64	0.0533046	0.000317524	
10.65	0.053358	0.000312798	
10.66	0.0534113	0.000308143	
10.67	0.0534648	0.000303557	
10.68	0.0535183	0.00029904	
10.69	0.0535718	0.000294589	
10.7	0.0536254	0.000290205	
10.71	0.0536791	0.000285886	
10.72	0.0537328	0.000281632	
10.73	0.0537865	0.00027744	
10.74	0.0538403	0.000273311	
10.75	0.0538942	0.000269244	
10.76	0.0539481	0.000265237	
10.77	0.0540021	0.000261289	
10.78	0.0540561	0.0002574	
10.79	0.0541102	0.000253569	
10.8	0.0541644	0.000249795	
10.81	0.0542185	0.000246078	
10.82	0.0542728	0.000242415	
10.83	0.0543271	0.000238807	
10.84	0.0543814	0.000235253	
10.85	0.0544359	0.000231752	
10.86	0.0544903	0.000228302	
10.87	0.0545448	0.000224904	
10.88	0.0545994	0.000221557	
10.89	0.054654	0.000218259	
10.9	0.0547087	0.000215011	
10.91	0.0547635	0.000211811	
10.92	0.0548182	0.000208658	
10.93	0.0548731	0.000205553	
10.94	0.054928	0.000202493	
10.95	0.0549829	0.000199479	
10.96	0.055038	0.00019651	
10.97	0.055093	0.000193585	
10.98	0.0551481	0.000190704	
10.99	0.0552033	0.000187865	
11	0.0552585	0.000185069	
11.01	0.0553138	0.000182314	
11.02	0.0553692	0.000179601	
11.03	0.0554246	0.000176927	
11.04	0.05548	0.000174294	
11.05	0.0555355	0.0001717	
11.06	0.0555911	0.000169144	
11.07	0.0556467	0.000166626	
11.08	0.0557024	0.000164146	
11.09	0.0557581	0.000161703	
11.1	0.0558139	0.000159296	
11.11	0.0558697	0.000156925	
11.12	0.0559256	0.000154589	
11.13	0.0559816	0.000152288	
11.14	0.0560376	0.000150021	
11.15	0.0560937	0.000147788	
11.16	0.0561498	0.000145588	
11.17	0.056206	0.000143421	
11.18	0.0562622	0.000141286	
11.19	0.0563185	0.000139183	
11.2	0.0563748	0.000137111	
11.21	0.0564312	0.00013507	
11.22	0.0564877	0.00013306	
11.23	0.0565442	0.000131079	
11.24	0.0566008	0.000129128	
11.25	0.0566574	0.000127206	
11.26	0.0567141	0.000125312	
11.27	0.0567709	0.000123447	
11.28	0.0568277	0.000121609	
11.29	0.0568845	0.000119799	
11.3	0.0569414	0.000118016	
11.31	0.0569984	0.000116259	
11.32	0.0570554	0.000114528	
11.33	0.0571125	0.000112824	
11.34	0.0571696	0.000111144	
11.35	0.0572268	0.00010949	
11.36	0.0572841	0.00010786	
11.37	0.0573414	0.000106254	
11.38	0.0573988	0.000104672	
11.39	0.0574562	0.000103114	
11.4	0.0575137	0.000101579	
11.41	0.0575712	0.000100067	
11.42	0.0576288	9.85776e-05	
11.43	0.0576865	9.71102e-05	
11.44	0.0577442	9.56646e-05	
11.45	0.057802	9.42405e-05	
11.46	0.0578598	9.28376e-05	
11.47	0.0579177	9.14556e-05	
11.48	0.0579756	9.00942e-05	
11.49	0.0580336	8.8753e-05	
11.5	0.0580917	8.74318e-05	
11.51	0.0581498	8.61303e-05	
11.52	0.058208	8.48481e-05	
11.53	0.0582662	8.3585e-05	
11.54	0.0583245	8.23407e-05	
11.55	0.0583829	8.1115e-05	
11.56	0.0584413	7.99075e-05	
11.57	0.0584998	7.87179e-05	
11.58	0.0585583	7.75461e-05	
11.59	0.0586169	7.63917e-05	
11.6	0.0586755	7.52545e-05	
11.61	0.0587342	7.41342e-05	
11.62	0.058793	7.30306e-05	
11.63	0.0588518	7.19434e-05	
11.64	0.0589107	7.08724e-05	
11.65	0.0589697	6.98174e-05	
11.66	0.0590287	6.8778e-05	
11.67	0.0590877	6.77541e-05	
11.68	0.0591468	6.67455e-05	
11.69	0.059206	6.57519e-05	
11.7	0.0592652	6.4773e-05	
11.71	0.0593245	6.38088e-05	
11.72	0.0593839	6.28589e-05	
11.73	0.0594433	6.19231e-05	
11.74	0.0595028	6.10012e-05	
11.75	0.0595623	6.00931e-05	
11.76	0.0596219	5.91985e-05	
11.77	0.0596816	5.83172e-05	
11.78	0.0597413	5.74491e-05	
11.79	0.059801	5.65938e-05	
11.8	0.0598609	5.57513e-05	
11.81	0.0599208	5.49214e-05	
11.82	0.0599807	5.41038e-05	
11.83	0.0600407	5.32983e-05	
11.84	0.0601008	5.25049e-05	
11.85	0.0601609	5.17232e-05	
11.86	0.0602211	5.09532e-05	
11.87	0.0602814	5.01947e-05	
11.88	0.0603417	4.94474e-05	
11.89	0.060402	4.87113e-05	
11.9	0.0604625	4.79861e-05	
11.91	0.060523	4.72717e-05	
11.92	0.0605835	4.6568e-05	
11.93	0.0606441	4.58747e-05	
11.94	0.0607048	4.51918e-05	
11.95	0.0607655	4.4519e-05	
11.96	0.0608263	4.38562e-05	
11.97	0.0608872	4.32034e-05	
11.98	0.0609481	4.25602e-05	
11.99	0.0610091	4.19266e-05	
12	0.0610701	4.13024e-05	
12.01	0.0611312	4.06875e-05	
12.02	0.0611924	4.00818e-05	
12.03	0.0612536	3.94851e-05	
12.04	0.0613149	3.88973e-05	
12.05	0.0613763	3.83182e-05	
12.06	0.0614377	3.77477e-05	
12.07	0.0614991	3.71858e-05	
12.08	0.0615607	3.66322e-05	
12.09	0.0616222	3.60868e-05	
12.1	0.0616839	3.55496e-05	
12.11	0.0617456	3.50203e-05	
12.12	0.0618074	3.4499e-05	
12.13	0.0618692	3.39854e-05	
12.14	0.0619311	3.34794e-05	
12.15	0.0619931	3.2981e-05	
12.16	0.0620551	3.249e-05	
12.17	0.0621172	3.20063e-05	
12.18	0.0621794	3.15298e-05	
12.19	0.0622416	3.10604e-05	
12.2	0.0623038	3.0598e-05	
12.21	0.0623662	3.01425e-05	
12.22	0.0624286	2.96937e-05	
12.23	0.062491	2.92517e-05	
12.24	0.0625536	2.88162e-05	
12.25	0.0626161	2.83872e-05	
12.26	0.0626788	2.79646e-05	
12.27	0.0627415	2.75482e-05	
12.28	0.0628043	2.71381e-05	
12.29	0.0628671	2.67341e-05	
12.3	0.06293	2.63361e-05	
12.31	0.062993	2.5944e-05	
12.32	0.063056	2.55578e-05	
12.33	0.0631191	2.51773e-05	
12.34	0.0631822	2.48025e-05	
12.35	0.0632454	2.44332e-05	
12.36	0.0633087	2.40695e-05	
12.37	0.0633721	2.37111e-05	
12.38	0.0634355	2.33581e-05	
12.39	0.0634989	2.30104e-05	
12.4	0.0635625	2.26678e-05	
12.41	0.0636261	2.23303e-05	
12.42	0.0636897	2.19979e-05	
12.43	0.0637534	2.16704e-05	
12.44	0.0638172	2.13478e-05	
12.45	0.0638811	2.103e-05	
12.46	0.063945	2.07169e-05	
12.47	0.064009	2.04084e-05	
12.48	0.064073	2.01046e-05	
12.49	0.0641371	1.98053e-05	
12.5	0.0642013	1.95104e-05	
12.51	0.0642655	1.922e-05	
12.52	0.0643298	1.89338e-05	
12.53	0.0643942	1.8652e-05	
12.54	0.0644586	1.83743e-05	
12.55	0.0645231	1.81007e-05	
12.56	0.0645876	1.78312e-05	
12.57	0.0646523	1.75658e-05	
12.58	0.0647169	1.73043e-05	
12.59	0.0647817	1.70466e-05	
12.6	0.0648465	1.67929e-05	
12.61	0.0649114	1.65428e-05	
12.62	0.0649763	1.62966e-05	
12.63	0.0650413	1.60539e-05	
12.64	0.0651064	1.58149e-05	
12.65	0.0651715	1.55795e-05	
12.66	0.0652368	1.53475e-05	
12.67	0.065302	1.5119e-05	
12.68	0.0653674	1.4894e-05	
12.69	0.0654328	1.46722e-05	
12.7	0.0654982	1.44538e-05	
12.71	0.0655638	1.42386e-05	
12.72	0.0656294	1.40266e-05	
12.73	0.065695	1.38178e-05	
12.74	0.0657607	1.36121e-05	
12.75	0.0658265	1.34094e-05	
12.76	0.0658924	1.32098e-05	
12.77	0.0659583	1.30131e-05	
12.78	0.0660243	1.28194e-05	
12.79	0.0660904	1.26285e-05	
12.8	0.0661565	1.24405e-05	
12.81	0.0662227	1.22553e-05	
12.82	0.0662889	1.20729e-05	
12.83	0.0663553	1.18931e-05	
12.84	0.0664216	1.17161e-05	
12.85	0.0664881	1.15416e-05	
12.86	0.0665546	1.13698e-05	
12.87	0.0666212	1.12005e-05	
12.88	0.0666879	1.10338e-05	
12.89	0.0667546	1.08695e-05	
12.9	0.0668214	1.07077e-05	
12.91	0.0668882	1.05483e-05	
12.92	0.0669552	1.03912e-05	
12.93	0.0670221	1.02365e-05	
12.94	0.0670892	1.00841e-05	
12.95	0.0671563	9.93399e-06	
12.96	0.0672235	9.7861e-06	
12.97	0.0672908	9.6404e-06	
12.98	0.0673581	9.49688e-06	
12.99	0.0674255	9.35549e-06	
13	0.0674929	9.21621e-06	
13.01	0.0675605	9.079e-06	
13.02	0.0676281	8.94383e-06	
13.03	0.0676957	8.81067e-06	
13.04	0.0677635	8.6795e-06	
13.05	0.0678313	8.55028e-06	
13.06	0.0678991	8.42299e-06	
13.07	0.067967	8.29759e-06	
13.08	0.068035	8.17405e-06	
13.09	0.0681031	8.05236e-06	
13.1	0.0681713	7.93247e-06	
13.11	0.0682395	7.81438e-06	
13.12	0.0683077	7.69804e-06	
13.13	0.0683761	7.58343e-06	
13.14	0.0684445	7.47053e-06	
13.15	0.068513	7.35931e-06	
13.16	0.0685815	7.24974e-06	
13.17	0.0686501	7.14181e-06	
13.18	0.0687188	7.03548e-06	
13.19	0.0687876	6.93074e-06	
13.2	0.0688564	6.82755e-06	
13.21	0.0689253	6.72591e-06	
13.22	0.0689942	6.62577e-06	
13.23	0.0690633	6.52713e-06	
13.24	0.0691324	6.42995e-06	
13.25	0.0692015	6.33422e-06	
13.26	0.0692708	6.23992e-06	
13.27	0.0693401	6.14702e-06	
13.28	0.0694094	6.0555e-06	
13.29	0.0694789	5.96535e-06	
13.3	0.0695484	5.87654e-06	
13.31	0.069618	5.78905e-06	
13.32	0.0696876	5.70286e-06	
13.33	0.0697574	5.61796e-06	
13.34	0.0698272	5.53432e-06	
13.35	0.069897	5.45192e-06	
13.36	0.069967	5.37076e-06	
13.37	0.070037	5.2908e-06	
13.38	0.070107	5.21203e-06	
13.39	0.0701772	5.13443e-06	
13.4	0.0702474	5.05799e-06	
13.41	0.0703177	4.98269e-06	
13.42	0.070388	4.9085e-06	
13.43	0.0704584	4.83543e-06	
13.44	0.0705289	4.76344e-06	
13.45	0.0705995	4.69252e-06	
13.46	0.0706701	4.62266e-06	
13.47	0.0707408	4.55383e-06	
13.48	0.0708116	4.48604e-06	
13.49	0.0708825	4.41925e-06	
13.5	0.0709534	4.35346e-06	
13.51	0.0710244	4.28864e-06	
13.52	0.0710954	4.22479e-06	
13.53	0.0711666	4.16189e-06	
13.54	0.0712378	4.09993e-06	
13.55	0.071309	4.03889e-06	
13.56	0.0713804	3.97876e-06	
13.57	0.0714518	3.91952e-06	
13.58	0.0715233	3.86117e-06	
13.59	0.0715948	3.80369e-06	
13.6	0.0716665	3.74706e-06	
13.61	0.0717382	3.69127e-06	
13.62	0.0718099	3.63632e-06	
13.63	0.0718818	3.58218e-06	
13.64	0.0719537	3.52885e-06	
13.65	0.0720257	3.47631e-06	
13.66	0.0720978	3.42455e-06	
13.67	0.0721699	3.37357e-06	
13.68	0.0722421	3.32334e-06	
13.69	0.0723144	3.27387e-06	
13.7	0.0723867	3.22512e-06	
13.71	0.0724592	3.17711e-06	
13.72	0.0725316	3.12981e-06	
13.73	0.0726042	3.08321e-06	
13.74	0.0726769	3.03731e-06	
13.75	0.0727496	2.99209e-06	
13.76	0.0728224	2.94754e-06	
13.77	0.0728952	2.90366e-06	
13.78	0.0729681	2.86043e-06	
13.79	0.0730412	2.81784e-06	
13.8	0.0731142	2.77589e-06	
13.81	0.0731874	2.73456e-06	
13.82	0.0732606	2.69385e-06	
13.83	0.0733339	2.65375e-06	
13.84	0.0734073	2.61424e-06	
13.85	0.0734807	2.57532e-06	
13.86	0.0735542	2.53697e-06	
13.87	0.0736278	2.4992e-06	
13.88	0.0737015	2.462e-06	
13.89	0.0737752	2.42534e-06	
13.9	0.073849	2.38923e-06	
13.91	0.0739229	2.35366e-06	
13.92	0.0739969	2.31862e-06	
13.93	0.0740709	2.2841e-06	
13.94	0.074145	2.2501e-06	
13.95	0.0742192	2.2166e-06	
13.96	0.0742935	2.1836e-06	
13.97	0.0743678	2.15109e-06	
13.98	0.0744422	2.11906e-06	
13.99	0.0745167	2.08751e-06	
14	0.0745912	2.05643e-06	
14.01	0.0746659	2.02582e-06	
14.02	0.0747406	1.99566e-06	
14.03	0.0748153	1.96594e-06	
14.04	0.0748902	1.93668e-06	
14.05	0.0749651	1.90784e-06	
14.06	0.0750401	1.87944e-06	
14.07	0.0751152	1.85146e-06	
14.08	0.0751904	1.82389e-06	
14.09	0.0752656	1.79674e-06	
14.1	0.0753409	1.76999e-06	
14.11	0.0754163	1.74364e-06	
14.12	0.0754917	1.71768e-06	
14.13	0.0755673	1.69211e-06	
14.14	0.0756429	1.66691e-06	
14.15	0.0757185	1.6421e-06	
14.16	0.0757943	1.61765e-06	
14.17	0.0758701	1.59356e-06	
14.18	0.075946	1.56984e-06	
14.19	0.076022	1.54647e-06	
14.2	0.0760981	1.52344e-06	
14.21	0.0761742	1.50076e-06	
14.22	0.0762504	1.47842e-06	
14.23	0.0763267	1.45641e-06	
14.24	0.0764031	1.43473e-06	
14.25	0.0764795	1.41337e-06	
14.26	0.076556	1.39232e-06	
14.27	0.0766326	1.37159e-06	
14.28	0.0767093	1.35117e-06	
14.29	0.0767861	1.33106e-06	
14.3	0.0768629	1.31124e-06	
14.31	0.0769398	1.29172e-06	
14.32	0.0770168	1.27249e-06	
14.33	0.0770938	1.25354e-06	
14.34	0.0771709	1.23488e-06	
14.35	0.0772482	1.2165e-06	
14.36	0.0773254	1.19838e-06	
14.37	0.0774028	1.18054e-06	
14.38	0.0774802	1.16297e-06	
14.39	0.0775578	1.14565e-06	
14.4	0.0776354	1.1286e-06	
14.41	0.077713	1.11179e-06	
14.42	0.0777908	1.09524e-06	
14.43	0.0778686	1.07893e-06	
14.44	0.0779465	1.06287e-06	
14.45	0.0780245	1.04705e-06	
14.46	0.0781026	1.03146e-06	
14.47	0.0781807	1.0161e-06	
14.48	0.0782589	1.00097e-06	
14.49	0.0783372	9.86072e-07	
14.5	0.0784156	9.71392e-07	
14.51	0.0784941	9.56929e-07	
14.52	0.0785726	9.42683e-07	
14.53	0.0786512	9.28648e-07	
14.54	0.0787299	9.14822e-07	
14.55	0.0788087	9.01202e-07	
14.56	0.0788875	8.87785e-07	
14.57	0.0789664	8.74568e-07	
14.58	0.0790455	8.61547e-07	
14.59	0.0791245	8.4872e-07	
14.6	0.0792037	8.36085e-07	
14.61	0.0792829	8.23637e-07	
14.62	0.0793623	8.11375e-07	
14.63	0.0794417	7.99295e-07	
14.64	0.0795211	7.87395e-07	
14.65	0.0796007	7.75672e-07	
14.66	0.0796803	7.64124e-07	
14.67	0.0797601	7.52748e-07	
14.68	0.0798399	7.41541e-07	
14.69	0.0799197	7.30501e-07	
14.7	0.0799997	7.19625e-07	
14.71	0.0800797	7.08911e-07	
14.72	0.0801599	6.98357e-07	
14.73	0.0802401	6.8796e-07	
14.74	0.0803203	6.77717e-07	
14.75	0.0804007	6.67627e-07	
14.76	0.0804812	6.57688e-07	
14.77	0.0805617	6.47896e-07	
14.78	0.0806423	6.3825e-07	
14.79	0.080723	6.28748e-07	
14.8	0.0808037	6.19387e-07	
14.81	0.0808846	6.10165e-07	
14.82	0.0809655	6.01081e-07	
14.83	0.0810465	5.92132e-07	
14.84	0.0811276	5.83317e-07	
14.85	0.0812088	5.74632e-07	
14.86	0.08129	5.66077e-07	
14.87	0.0813713	5.57649e-07	
14.88	0.0814527	5.49347e-07	
14.89	0.0815342	5.41168e-07	
14.9	0.0816158	5.33111e-07	
14.91	0.0816975	5.25174e-07	
14.92	0.0817792	5.17355e-07	
14.93	0.081861	5.09653e-07	
14.94	0.0819429	5.02065e-07	
14.95	0.0820249	4.94591e-07	
14.96	0.082107	4.87227e-07	
14.97	0.0821891	4.79973e-07	
14.98	0.0822714	4.72827e-07	
14.99	0.0823537	4.65788e-07	
15	0.0824361	4.58853e-07	
15.01	0.0825185	4.52022e-07	
15.02	0.0826011	4.45292e-07	
15.03	0.0826837	4.38663e-07	
15.04	0.0827665	4.32132e-07	
15.05	0.0828493	4.25698e-07	
15.06	0.0829322	4.1936e-07	
15.07	0.0830151	4.13117e-07	
15.08	0.0830982	4.06966e-07	
15.09	0.0831813	4.00907e-07	
15.1	0.0832646	3.94939e-07	
15.11	0.0833479	3.89059e-07	
15.12	0.0834313	3.83266e-07	
15.13	0.0835147	3.7756e-07	
15.14	0.0835983	3.71939e-07	
15.15	0.0836819	3.66402e-07	
15.16	0.0837656	3.60947e-07	
15.17	0.0838495	3.55573e-07	
15.18	0.0839333	3.50279e-07	
15.19	0.0840173	3.45064e-07	
15.2	0.0841014	3.39927e-07	
15.21	0.0841855	3.34866e-07	
15.22	0.0842698	3.29881e-07	
15.23	0.0843541	3.24969e-07	
15.24	0.0844385	3.20131e-07	
15.25	0.0845229	3.15365e-07	
15.26	0.0846075	3.1067e-07	
15.27	0.0846922	3.06045e-07	
15.28	0.0847769	3.01488e-07	
15.29	0.0848617	2.97e-07	
15.3	0.0849466	2.92578e-07	
15.31	0.0850316	2.88222e-07	
15.32	0.0851167	2.83931e-07	
15.33	0.0852018	2.79704e-07	
15.34	0.0852871	2.75539e-07	
15.35	0.0853724	2.71437e-07	
15.36	0.0854578	2.67396e-07	
15.37	0.0855433	2.63415e-07	
15.38	0.0856289	2.59493e-07	
15.39	0.0857146	2.5563e-07	
15.4	0.0858003	2.51824e-07	
15.41	0.0858862	2.48075e-07	
15.42	0.0859721	2.44382e-07	
15.43	0.0860581	2.40743e-07	
15.44	0.0861442	2.37159e-07	
15.45	0.0862304	2.33628e-07	
15.46	0.0863167	2.3015e-07	
15.47	0.0864031	2.26723e-07	
15.48	0.0864895	2.23348e-07	
15.49	0.086576	2.20023e-07	
15.5	0.0866627	2.16747e-07	
15.51	0.0867494	2.1352e-07	
15.52	0.0868361	2.10341e-07	
15.53	0.086923	2.0721e-07	
15.54	0.08701	2.04125e-07	
15.55	0.087097	2.01086e-07	
15.56	0.0871842	1.98092e-07	
15.57	0.0872714	1.95143e-07	
15.58	0.0873587	1.92237e-07	
15.59	0.0874461	1.89375e-07	
15.6	0.0875336	1.86556e-07	
15.61	0.0876212	1.83778e-07	
15.62	0.0877089	1.81042e-07	
15.63	0.0877966	1.78347e-07	
15.64	0.0878845	1.75692e-07	
15.65	0.0879724	1.73076e-07	
15.66	0.0880604	1.70499e-07	
15.67	0.0881485	1.67961e-07	
15.68	0.0882367	1.6546e-07	
15.69	0.088325	1.62997e-07	
15.7	0.0884134	1.6057e-07	
15.71	0.0885018	1.5818e-07	
15.72	0.0885904	1.55825e-07	
15.73	0.088679	1.53505e-07	
15.74	0.0887677	1.51219e-07	
15.75	0.0888565	1.48968e-07	
15.76	0.0889454	1.4675e-07	
15.77	0.0890344	1.44565e-07	
15.78	0.0891235	1.42413e-07	
15.79	0.0892127	1.40293e-07	
15.8	0.0893019	1.38204e-07	
15.81	0.0893913	1.36146e-07	
15.82	0.0894807	1.34119e-07	
15.83	0.0895702	1.32123e-07	
15.84	0.0896598	1.30156e-07	
15.85	0.0897495	1.28218e-07	
15.86	0.0898393	1.26309e-07	
15.87	0.0899292	1.24428e-07	
15.88	0.0900192	1.22576e-07	
15.89	0.0901093	1.20751e-07	
15.9	0.0901994	1.18953e-07	
15.91	0.0902897	1.17182e-07	
15.92	0.09038	1.15438e-07	
15.93	0.0904704	1.13719e-07	
15.94	0.0905609	1.12026e-07	
15.95	0.0906515	1.10358e-07	
15.96	0.0907422	1.08715e-07	
15.97	0.090833	1.07097e-07	
15.98	0.0909239	1.05502e-07	
15.99	0.0910149	1.03931e-07	
16	0.0911059	1.02384e-07	
16.01	0.0911971	1.0086e-07	
16.02	0.0912883	9.93581e-08	
16.03	0.0913797	9.78789e-08	
16.04	0.0914711	9.64217e-08	
16.05	0.0915626	9.49861e-08	
16.06	0.0916542	9.3572e-08	
16.07	0.0917459	9.21789e-08	
16.08	0.0918377	9.08065e-08	
16.09	0.0919296	8.94546e-08	
16.1	0.0920216	8.81228e-08	
16.11	0.0921136	8.68108e-08	
16.12	0.0922058	8.55183e-08	
16.13	0.092298	8.42451e-08	
16.14	0.0923904	8.29909e-08	
16.15	0.0924828	8.17553e-08	
16.16	0.0925754	8.05381e-08	
16.17	0.092668	7.93391e-08	
16.18	0.0927607	7.81579e-08	
16.19	0.0928535	7.69943e-08	
16.2	0.0929464	7.5848e-08	
