 x1	  y1
0.00138	 0.00026598
0.00139	 0.000268391
0.0014	 0.000270807
0.00141	 0.000273227
0.00142	 0.000275652
0.00143	 0.00027808
0.00144	 0.000280513
0.00145	 0.00028295
0.00146	 0.000285392
0.00147	 0.000287837
0.00148	 0.000290287
0.00149	 0.000292741
0.0015	 0.000295198
0.00151	 0.00029766
0.00152	 0.000300127
0.00153	 0.000302597
0.00154	 0.000305071
0.00155	 0.000307549
0.00156	 0.000310031
0.00157	 0.000312518
0.00158	 0.000315008
0.00159	 0.000317502
0.0016	 0.00032
0.00161	 0.000322502
0.00162	 0.000325008
0.00163	 0.000327517
0.00164	 0.000330031
0.00165	 0.000332548
0.00166	 0.00033507
0.00167	 0.000337595
0.00168	 0.000340123
0.00169	 0.000342656
0.0017	 0.000345192
0.00171	 0.000347732
0.00172	 0.000350276
0.00173	 0.000352824
0.00174	 0.000355375
0.00175	 0.00035793
0.00176	 0.000360488
0.00177	 0.00036305
0.00178	 0.000365616
0.00179	 0.000368185
0.0018	 0.000370758
0.00181	 0.000373335
0.00182	 0.000375915
0.00183	 0.000378498
0.00184	 0.000381085
0.00185	 0.000383676
0.00186	 0.00038627
0.00187	 0.000388868
0.00188	 0.000391469
0.00189	 0.000394074
0.0019	 0.000396682
0.00191	 0.000399293
0.00192	 0.000401908
0.00193	 0.000404526
0.00194	 0.000407148
0.00195	 0.000409773
0.00196	 0.000412401
0.00197	 0.000415033
0.00198	 0.000417668
0.00199	 0.000420307
0.002	 0.000422949
0.00201	 0.000425594
0.00202	 0.000428242
0.00203	 0.000430894
0.00204	 0.000433549
0.00205	 0.000436207
0.00206	 0.000438868
0.00207	 0.000441533
0.00208	 0.000444201
0.00209	 0.000446872
0.0021	 0.000449546
0.00211	 0.000452223
0.00212	 0.000454904
0.00213	 0.000457588
0.00214	 0.000460275
0.00215	 0.000462965
0.00216	 0.000465658
0.00217	 0.000468354
0.00218	 0.000471054
0.00219	 0.000473756
0.0022	 0.000476462
0.00221	 0.000479171
0.00222	 0.000481883
0.00223	 0.000484597
0.00224	 0.000487315
0.00225	 0.000490036
0.00226	 0.00049276
0.00227	 0.000495487
0.00228	 0.000498217
0.00229	 0.00050095
0.0023	 0.000503686
0.00231	 0.000506425
0.00232	 0.000509167
0.00233	 0.000511912
0.00234	 0.000514659
0.00235	 0.00051741
0.00236	 0.000520164
0.00237	 0.00052292
0.00238	 0.00052568
0.00239	 0.000528442
0.0024	 0.000531207
0.00241	 0.000533975
0.00242	 0.000536746
0.00243	 0.00053952
0.00244	 0.000542297
0.00245	 0.000545077
0.00246	 0.000547859
0.00247	 0.000550644
0.00248	 0.000553432
0.00249	 0.000556223
0.0025	 0.000559017
0.00251	 0.000561813
0.00252	 0.000564613
0.00253	 0.000567415
0.00254	 0.00057022
0.00255	 0.000573027
0.00256	 0.000575838
0.00257	 0.000578651
0.00258	 0.000581466
0.00259	 0.000584285
0.0026	 0.000587106
0.00261	 0.00058993
0.00262	 0.000592757
0.00263	 0.000595586
0.00264	 0.000598418
0.00265	 0.000601253
0.00266	 0.000604091
0.00267	 0.000606931
0.00268	 0.000609773
0.00269	 0.000612619
0.0027	 0.000615467
0.00271	 0.000618318
0.00272	 0.000621171
0.00273	 0.000624027
0.00274	 0.000626885
0.00275	 0.000629747
0.00276	 0.00063261
0.00277	 0.000635477
0.00278	 0.000638346
0.00279	 0.000641217
0.0028	 0.000644091
0.00281	 0.000646968
0.00282	 0.000649847
0.00283	 0.000652729
0.00284	 0.000655614
0.00285	 0.0006585
0.00286	 0.00066139
0.00287	 0.000664282
0.00288	 0.000667176
0.00289	 0.000670073
0.0029	 0.000672973
0.00291	 0.000675875
0.00292	 0.000678779
0.00293	 0.000681686
0.00294	 0.000684596
0.00295	 0.000687508
0.00296	 0.000690422
0.00297	 0.000693339
0.00298	 0.000696258
0.00299	 0.00069918
0.003	 0.000702104
0.00301	 0.000705031
0.00302	 0.00070796
0.00303	 0.000710891
0.00304	 0.000713825
0.00305	 0.000716762
0.00306	 0.0007197
0.00307	 0.000722642
0.00308	 0.000725585
0.00309	 0.000728531
0.0031	 0.000731479
0.00311	 0.00073443
0.00312	 0.000737383
0.00313	 0.000740339
0.00314	 0.000743296
0.00315	 0.000746257
0.00316	 0.000749219
0.00317	 0.000752184
0.00318	 0.000755151
0.00319	 0.000758121
0.0032	 0.000761093
0.00321	 0.000764067
0.00322	 0.000767043
0.00323	 0.000770022
0.00324	 0.000773003
0.00325	 0.000775987
0.00326	 0.000778972
0.00327	 0.00078196
0.00328	 0.000784951
0.00329	 0.000787943
0.0033	 0.000790938
0.00331	 0.000793935
0.00332	 0.000796934
0.00333	 0.000799936
0.00334	 0.00080294
0.00335	 0.000805946
0.00336	 0.000808955
0.00337	 0.000811965
0.00338	 0.000814978
0.00339	 0.000817993
0.0034	 0.00082101
0.00341	 0.00082403
0.00342	 0.000827052
0.00343	 0.000830076
0.00344	 0.000833102
0.00345	 0.00083613
0.00346	 0.000839161
0.00347	 0.000842193
0.00348	 0.000845228
0.00349	 0.000848265
0.0035	 0.000851305
0.00351	 0.000854346
0.00352	 0.00085739
0.00353	 0.000860436
0.00354	 0.000863484
0.00355	 0.000866534
0.00356	 0.000869586
0.00357	 0.00087264
0.00358	 0.000875697
0.00359	 0.000878756
0.0036	 0.000881816
0.00361	 0.000884879
0.00362	 0.000887944
0.00363	 0.000891011
0.00364	 0.000894081
0.00365	 0.000897152
0.00366	 0.000900226
0.00367	 0.000903301
0.00368	 0.000906379
0.00369	 0.000909459
0.0037	 0.000912541
0.00371	 0.000915624
0.00372	 0.00091871
0.00373	 0.000921799
0.00374	 0.000924889
0.00375	 0.000927981
0.00376	 0.000931075
0.00377	 0.000934172
0.00378	 0.00093727
0.00379	 0.000940371
0.0038	 0.000943473
0.00381	 0.000946578
0.00382	 0.000949684
0.00383	 0.000952793
0.00384	 0.000955903
0.00385	 0.000959016
0.00386	 0.000962131
0.00387	 0.000965248
0.00388	 0.000968366
0.00389	 0.000971487
0.0039	 0.00097461
0.00391	 0.000977735
0.00392	 0.000980861
0.00393	 0.00098399
0.00394	 0.000987121
0.00395	 0.000990253
0.00396	 0.000993388
0.00397	 0.000996525
0.00398	 0.000999664
0.00399	 0.0010028
0.004	 0.00100595
0.00401	 0.00100909
0.00402	 0.00101224
0.00403	 0.00101539
0.00404	 0.00101854
0.00405	 0.00102169
0.00406	 0.00102484
0.00407	 0.001028
0.00408	 0.00103116
0.00409	 0.00103432
0.0041	 0.00103748
0.00411	 0.00104064
0.00412	 0.00104381
0.00413	 0.00104698
0.00414	 0.00105015
0.00415	 0.00105332
0.00416	 0.00105649
0.00417	 0.00105967
0.00418	 0.00106285
0.00419	 0.00106603
0.0042	 0.00106921
0.00421	 0.00107239
0.00422	 0.00107557
0.00423	 0.00107876
0.00424	 0.00108195
0.00425	 0.00108514
0.00426	 0.00108833
0.00427	 0.00109153
0.00428	 0.00109472
0.00429	 0.00109792
0.0043	 0.00110112
0.00431	 0.00110432
0.00432	 0.00110753
0.00433	 0.00111073
0.00434	 0.00111394
0.00435	 0.00111715
0.00436	 0.00112036
0.00437	 0.00112357
0.00438	 0.00112679
0.00439	 0.00113001
0.0044	 0.00113322
0.00441	 0.00113644
0.00442	 0.00113967
0.00443	 0.00114289
0.00444	 0.00114612
0.00445	 0.00114934
0.00446	 0.00115257
0.00447	 0.0011558
0.00448	 0.00115904
0.00449	 0.00116227
0.0045	 0.00116551
0.00451	 0.00116875
0.00452	 0.00117199
0.00453	 0.00117523
0.00454	 0.00117847
0.00455	 0.00118172
0.00456	 0.00118497
0.00457	 0.00118822
0.00458	 0.00119147
0.00459	 0.00119472
0.0046	 0.00119797
0.00461	 0.00120123
0.00462	 0.00120449
0.00463	 0.00120775
0.00464	 0.00121101
0.00465	 0.00121427
0.00466	 0.00121754
0.00467	 0.0012208
0.00468	 0.00122407
0.00469	 0.00122734
0.0047	 0.00123062
0.00471	 0.00123389
0.00472	 0.00123716
0.00473	 0.00124044
0.00474	 0.00124372
0.00475	 0.001247
0.00476	 0.00125028
0.00477	 0.00125357
0.00478	 0.00125685
0.00479	 0.00126014
0.0048	 0.00126343
0.00481	 0.00126672
0.00482	 0.00127001
0.00483	 0.00127331
0.00484	 0.00127661
0.00485	 0.0012799
0.00486	 0.0012832
0.00487	 0.0012865
0.00488	 0.00128981
0.00489	 0.00129311
0.0049	 0.00129642
0.00491	 0.00129973
0.00492	 0.00130304
0.00493	 0.00130635
0.00494	 0.00130966
0.00495	 0.00131298
0.00496	 0.00131629
0.00497	 0.00131961
0.00498	 0.00132293
0.00499	 0.00132625
0.005	 0.00132957
0.00501	 0.0013329
0.00502	 0.00133623
0.00503	 0.00133955
0.00504	 0.00134288
0.00505	 0.00134621
0.00506	 0.00134955
0.00507	 0.00135288
0.00508	 0.00135622
0.00509	 0.00135956
0.0051	 0.0013629
0.00511	 0.00136624
0.00512	 0.00136958
0.00513	 0.00137292
0.00514	 0.00137627
0.00515	 0.00137962
0.00516	 0.00138297
0.00517	 0.00138632
0.00518	 0.00138967
0.00519	 0.00139303
0.0052	 0.00139638
0.00521	 0.00139974
0.00522	 0.0014031
0.00523	 0.00140646
0.00524	 0.00140982
0.00525	 0.00141319
0.00526	 0.00141655
0.00527	 0.00141992
0.00528	 0.00142329
0.00529	 0.00142666
0.0053	 0.00143003
0.00531	 0.0014334
0.00532	 0.00143678
0.00533	 0.00144015
0.00534	 0.00144353
0.00535	 0.00144691
0.00536	 0.00145029
0.00537	 0.00145368
0.00538	 0.00145706
0.00539	 0.00146045
0.0054	 0.00146384
0.00541	 0.00146722
0.00542	 0.00147062
0.00543	 0.00147401
0.00544	 0.0014774
0.00545	 0.0014808
0.00546	 0.00148419
0.00547	 0.00148759
0.00548	 0.00149099
0.00549	 0.0014944
0.0055	 0.0014978
0.00551	 0.0015012
0.00552	 0.00150461
0.00553	 0.00150802
0.00554	 0.00151143
0.00555	 0.00151484
0.00556	 0.00151825
0.00557	 0.00152166
0.00558	 0.00152508
0.00559	 0.0015285
0.0056	 0.00153192
0.00561	 0.00153534
0.00562	 0.00153876
0.00563	 0.00154218
0.00564	 0.00154561
0.00565	 0.00154903
0.00566	 0.00155246
0.00567	 0.00155589
0.00568	 0.00155932
0.00569	 0.00156275
0.0057	 0.00156619
0.00571	 0.00156962
0.00572	 0.00157306
0.00573	 0.0015765
0.00574	 0.00157994
0.00575	 0.00158338
0.00576	 0.00158682
0.00577	 0.00159027
0.00578	 0.00159371
0.00579	 0.00159716
0.0058	 0.00160061
0.00581	 0.00160406
0.00582	 0.00160751
0.00583	 0.00161096
0.00584	 0.00161442
0.00585	 0.00161787
0.00586	 0.00162133
0.00587	 0.00162479
0.00588	 0.00162825
0.00589	 0.00163171
0.0059	 0.00163518
0.00591	 0.00163864
0.00592	 0.00164211
0.00593	 0.00164558
0.00594	 0.00164905
0.00595	 0.00165252
0.00596	 0.00165599
0.00597	 0.00165946
0.00598	 0.00166294
0.00599	 0.00166642
0.006	 0.00166989
0.00601	 0.00167337
0.00602	 0.00167686
0.00603	 0.00168034
0.00604	 0.00168382
0.00605	 0.00168731
0.00606	 0.00169079
0.00607	 0.00169428
0.00608	 0.00169777
0.00609	 0.00170126
0.0061	 0.00170476
0.00611	 0.00170825
0.00612	 0.00171175
0.00613	 0.00171524
0.00614	 0.00171874
0.00615	 0.00172224
0.00616	 0.00172574
0.00617	 0.00172924
0.00618	 0.00173275
0.00619	 0.00173625
0.0062	 0.00173976
0.00621	 0.00174327
0.00622	 0.00174678
0.00623	 0.00175029
0.00624	 0.0017538
0.00625	 0.00175732
0.00626	 0.00176083
0.00627	 0.00176435
0.00628	 0.00176787
0.00629	 0.00177139
0.0063	 0.00177491
0.00631	 0.00177843
0.00632	 0.00178195
0.00633	 0.00178548
0.00634	 0.00178901
0.00635	 0.00179253
0.00636	 0.00179606
0.00637	 0.00179959
0.00638	 0.00180313
0.00639	 0.00180666
0.0064	 0.00181019
0.00641	 0.00181373
0.00642	 0.00181727
0.00643	 0.00182081
0.00644	 0.00182435
0.00645	 0.00182789
0.00646	 0.00183143
0.00647	 0.00183498
0.00648	 0.00183852
0.00649	 0.00184207
0.0065	 0.00184562
0.00651	 0.00184917
0.00652	 0.00185272
0.00653	 0.00185627
0.00654	 0.00185983
0.00655	 0.00186338
0.00656	 0.00186694
0.00657	 0.0018705
0.00658	 0.00187406
0.00659	 0.00187762
0.0066	 0.00188118
0.00661	 0.00188474
0.00662	 0.00188831
0.00663	 0.00189187
0.00664	 0.00189544
0.00665	 0.00189901
0.00666	 0.00190258
0.00667	 0.00190615
0.00668	 0.00190972
0.00669	 0.0019133
0.0067	 0.00191687
0.00671	 0.00192045
0.00672	 0.00192403
0.00673	 0.00192761
0.00674	 0.00193119
0.00675	 0.00193477
0.00676	 0.00193836
0.00677	 0.00194194
0.00678	 0.00194553
0.00679	 0.00194911
0.0068	 0.0019527
0.00681	 0.00195629
0.00682	 0.00195988
0.00683	 0.00196348
0.00684	 0.00196707
0.00685	 0.00197067
0.00686	 0.00197426
0.00687	 0.00197786
0.00688	 0.00198146
0.00689	 0.00198506
0.0069	 0.00198866
0.00691	 0.00199227
0.00692	 0.00199587
0.00693	 0.00199948
0.00694	 0.00200308
0.00695	 0.00200669
0.00696	 0.0020103
0.00697	 0.00201391
0.00698	 0.00201753
0.00699	 0.00202114
0.007	 0.00202476
0.00701	 0.00202837
0.00702	 0.00203199
0.00703	 0.00203561
0.00704	 0.00203923
0.00705	 0.00204285
0.00706	 0.00204647
0.00707	 0.0020501
0.00708	 0.00205372
0.00709	 0.00205735
0.0071	 0.00206098
0.00711	 0.00206461
0.00712	 0.00206824
0.00713	 0.00207187
0.00714	 0.0020755
0.00715	 0.00207913
0.00716	 0.00208277
0.00717	 0.00208641
0.00718	 0.00209004
0.00719	 0.00209368
0.0072	 0.00209732
0.00721	 0.00210097
0.00722	 0.00210461
0.00723	 0.00210825
0.00724	 0.0021119
0.00725	 0.00211555
0.00726	 0.00211919
0.00727	 0.00212284
0.00728	 0.00212649
0.00729	 0.00213015
0.0073	 0.0021338
0.00731	 0.00213745
0.00732	 0.00214111
0.00733	 0.00214477
0.00734	 0.00214842
0.00735	 0.00215208
0.00736	 0.00215574
0.00737	 0.00215941
0.00738	 0.00216307
0.00739	 0.00216673
0.0074	 0.0021704
0.00741	 0.00217407
0.00742	 0.00217773
0.00743	 0.0021814
0.00744	 0.00218507
0.00745	 0.00218875
0.00746	 0.00219242
0.00747	 0.00219609
0.00748	 0.00219977
0.00749	 0.00220345
0.0075	 0.00220712
0.00751	 0.0022108
0.00752	 0.00221448
0.00753	 0.00221816
0.00754	 0.00222185
0.00755	 0.00222553
0.00756	 0.00222922
0.00757	 0.0022329
0.00758	 0.00223659
0.00759	 0.00224028
0.0076	 0.00224397
0.00761	 0.00224766
0.00762	 0.00225135
0.00763	 0.00225505
0.00764	 0.00225874
0.00765	 0.00226244
0.00766	 0.00226614
0.00767	 0.00226983
0.00768	 0.00227353
0.00769	 0.00227724
0.0077	 0.00228094
0.00771	 0.00228464
0.00772	 0.00228835
0.00773	 0.00229205
0.00774	 0.00229576
0.00775	 0.00229947
0.00776	 0.00230318
0.00777	 0.00230689
0.00778	 0.0023106
0.00779	 0.00231431
0.0078	 0.00231803
0.00781	 0.00232174
0.00782	 0.00232546
0.00783	 0.00232918
0.00784	 0.00233289
0.00785	 0.00233661
0.00786	 0.00234034
0.00787	 0.00234406
0.00788	 0.00234778
0.00789	 0.00235151
0.0079	 0.00235523
0.00791	 0.00235896
0.00792	 0.00236269
0.00793	 0.00236642
0.00794	 0.00237015
0.00795	 0.00237388
0.00796	 0.00237761
0.00797	 0.00238135
0.00798	 0.00238508
0.00799	 0.00238882
0.008	 0.00239256
0.00801	 0.0023963
0.00802	 0.00240004
0.00803	 0.00240378
0.00804	 0.00240752
0.00805	 0.00241126
0.00806	 0.00241501
0.00807	 0.00241876
0.00808	 0.0024225
0.00809	 0.00242625
0.0081	 0.00243
0.00811	 0.00243375
0.00812	 0.0024375
0.00813	 0.00244126
0.00814	 0.00244501
0.00815	 0.00244876
0.00816	 0.00245252
0.00817	 0.00245628
0.00818	 0.00246004
0.00819	 0.0024638
0.0082	 0.00246756
0.00821	 0.00247132
0.00822	 0.00247508
0.00823	 0.00247885
0.00824	 0.00248261
0.00825	 0.00248638
0.00826	 0.00249015
0.00827	 0.00249392
0.00828	 0.00249769
0.00829	 0.00250146
0.0083	 0.00250523
0.00831	 0.002509
0.00832	 0.00251278
0.00833	 0.00251655
0.00834	 0.00252033
0.00835	 0.00252411
0.00836	 0.00252789
0.00837	 0.00253167
0.00838	 0.00253545
0.00839	 0.00253923
0.0084	 0.00254302
0.00841	 0.0025468
0.00842	 0.00255059
0.00843	 0.00255437
0.00844	 0.00255816
0.00845	 0.00256195
0.00846	 0.00256574
0.00847	 0.00256953
0.00848	 0.00257333
0.00849	 0.00257712
0.0085	 0.00258091
0.00851	 0.00258471
0.00852	 0.00258851
0.00853	 0.00259231
0.00854	 0.00259611
0.00855	 0.00259991
0.00856	 0.00260371
0.00857	 0.00260751
0.00858	 0.00261131
0.00859	 0.00261512
0.0086	 0.00261893
0.00861	 0.00262273
0.00862	 0.00262654
0.00863	 0.00263035
0.00864	 0.00263416
0.00865	 0.00263797
0.00866	 0.00264178
0.00867	 0.0026456
0.00868	 0.00264941
0.00869	 0.00265323
0.0087	 0.00265705
0.00871	 0.00266086
0.00872	 0.00266468
0.00873	 0.0026685
0.00874	 0.00267233
0.00875	 0.00267615
0.00876	 0.00267997
0.00877	 0.0026838
0.00878	 0.00268762
0.00879	 0.00269145
0.0088	 0.00269528
0.00881	 0.00269911
0.00882	 0.00270294
0.00883	 0.00270677
0.00884	 0.0027106
0.00885	 0.00271443
0.00886	 0.00271827
0.00887	 0.0027221
0.00888	 0.00272594
0.00889	 0.00272978
0.0089	 0.00273362
0.00891	 0.00273746
0.00892	 0.0027413
0.00893	 0.00274514
0.00894	 0.00274898
0.00895	 0.00275283
0.00896	 0.00275667
0.00897	 0.00276052
0.00898	 0.00276437
0.00899	 0.00276821
0.009	 0.00277206
0.00901	 0.00277591
0.00902	 0.00277977
0.00903	 0.00278362
0.00904	 0.00278747
0.00905	 0.00279133
0.00906	 0.00279518
0.00907	 0.00279904
0.00908	 0.0028029
0.00909	 0.00280676
0.0091	 0.00281062
0.00911	 0.00281448
0.00912	 0.00281834
0.00913	 0.0028222
0.00914	 0.00282607
0.00915	 0.00282993
0.00916	 0.0028338
0.00917	 0.00283767
0.00918	 0.00284154
0.00919	 0.00284541
0.0092	 0.00284928
0.00921	 0.00285315
0.00922	 0.00285702
0.00923	 0.0028609
0.00924	 0.00286477
0.00925	 0.00286865
0.00926	 0.00287252
0.00927	 0.0028764
0.00928	 0.00288028
0.00929	 0.00288416
0.0093	 0.00288804
0.00931	 0.00289193
0.00932	 0.00289581
0.00933	 0.00289969
0.00934	 0.00290358
0.00935	 0.00290747
0.00936	 0.00291135
0.00937	 0.00291524
0.00938	 0.00291913
0.00939	 0.00292302
0.0094	 0.00292691
0.00941	 0.00293081
0.00942	 0.0029347
0.00943	 0.00293859
0.00944	 0.00294249
0.00945	 0.00294639
0.00946	 0.00295028
0.00947	 0.00295418
0.00948	 0.00295808
0.00949	 0.00296198
0.0095	 0.00296589
0.00951	 0.00296979
0.00952	 0.00297369
0.00953	 0.0029776
0.00954	 0.0029815
0.00955	 0.00298541
0.00956	 0.00298932
0.00957	 0.00299323
0.00958	 0.00299714
0.00959	 0.00300105
0.0096	 0.00300496
0.00961	 0.00300888
0.00962	 0.00301279
0.00963	 0.00301671
0.00964	 0.00302062
0.00965	 0.00302454
0.00966	 0.00302846
0.00967	 0.00303238
0.00968	 0.0030363
0.00969	 0.00304022
0.0097	 0.00304414
0.00971	 0.00304806
0.00972	 0.00305199
0.00973	 0.00305591
0.00974	 0.00305984
0.00975	 0.00306377
0.00976	 0.0030677
0.00977	 0.00307163
0.00978	 0.00307556
0.00979	 0.00307949
0.0098	 0.00308342
0.00981	 0.00308735
0.00982	 0.00309129
0.00983	 0.00309522
0.00984	 0.00309916
0.00985	 0.0031031
0.00986	 0.00310703
0.00987	 0.00311097
0.00988	 0.00311491
0.00989	 0.00311886
0.0099	 0.0031228
0.00991	 0.00312674
0.00992	 0.00313069
0.00993	 0.00313463
0.00994	 0.00313858
0.00995	 0.00314253
0.00996	 0.00314647
0.00997	 0.00315042
0.00998	 0.00315437
0.00999	 0.00315833
0.01	 0.00316228
0.01001	 0.00316623
0.01002	 0.00317019
0.01003	 0.00317414
0.01004	 0.0031781
0.01005	 0.00318205
0.01006	 0.00318601
0.01007	 0.00318997
0.01008	 0.00319393
0.01009	 0.00319789
0.0101	 0.00320186
0.01011	 0.00320582
0.01012	 0.00320978
0.01013	 0.00321375
0.01014	 0.00321771
0.01015	 0.00322168
0.01016	 0.00322565
0.01017	 0.00322962
0.01018	 0.00323359
0.01019	 0.00323756
0.0102	 0.00324153
0.01021	 0.0032455
0.01022	 0.00324948
0.01023	 0.00325345
0.01024	 0.00325743
0.01025	 0.00326141
0.01026	 0.00326538
0.01027	 0.00326936
0.01028	 0.00327334
0.01029	 0.00327732
0.0103	 0.0032813
0.01031	 0.00328529
0.01032	 0.00328927
0.01033	 0.00329326
0.01034	 0.00329724
0.01035	 0.00330123
0.01036	 0.00330521
0.01037	 0.0033092
0.01038	 0.00331319
0.01039	 0.00331718
0.0104	 0.00332117
0.01041	 0.00332517
0.01042	 0.00332916
0.01043	 0.00333315
0.01044	 0.00333715
0.01045	 0.00334115
0.01046	 0.00334514
0.01047	 0.00334914
0.01048	 0.00335314
0.01049	 0.00335714
0.0105	 0.00336114
0.01051	 0.00336514
0.01052	 0.00336914
0.01053	 0.00337315
0.01054	 0.00337715
0.01055	 0.00338116
0.01056	 0.00338517
0.01057	 0.00338917
0.01058	 0.00339318
0.01059	 0.00339719
0.0106	 0.0034012
0.01061	 0.00340521
0.01062	 0.00340922
0.01063	 0.00341324
0.01064	 0.00341725
0.01065	 0.00342127
0.01066	 0.00342528
0.01067	 0.0034293
0.01068	 0.00343332
0.01069	 0.00343734
0.0107	 0.00344136
0.01071	 0.00344538
0.01072	 0.0034494
0.01073	 0.00345342
0.01074	 0.00345745
0.01075	 0.00346147
0.01076	 0.0034655
0.01077	 0.00346952
0.01078	 0.00347355
0.01079	 0.00347758
0.0108	 0.00348161
0.01081	 0.00348564
0.01082	 0.00348967
0.01083	 0.0034937
0.01084	 0.00349773
0.01085	 0.00350177
0.01086	 0.0035058
0.01087	 0.00350984
0.01088	 0.00351387
0.01089	 0.00351791
0.0109	 0.00352195
0.01091	 0.00352599
0.01092	 0.00353003
0.01093	 0.00353407
0.01094	 0.00353811
0.01095	 0.00354216
0.01096	 0.0035462
0.01097	 0.00355024
0.01098	 0.00355429
0.01099	 0.00355834
0.011	 0.00356239
0.01101	 0.00356643
0.01102	 0.00357048
0.01103	 0.00357453
0.01104	 0.00357859
0.01105	 0.00358264
0.01106	 0.00358669
0.01107	 0.00359074
0.01108	 0.0035948
0.01109	 0.00359886
0.0111	 0.00360291
0.01111	 0.00360697
0.01112	 0.00361103
0.01113	 0.00361509
0.01114	 0.00361915
0.01115	 0.00362321
0.01116	 0.00362727
0.01117	 0.00363134
0.01118	 0.0036354
0.01119	 0.00363947
0.0112	 0.00364353
0.01121	 0.0036476
0.01122	 0.00365167
0.01123	 0.00365573
0.01124	 0.0036598
0.01125	 0.00366388
0.01126	 0.00366795
0.01127	 0.00367202
0.01128	 0.00367609
0.01129	 0.00368017
0.0113	 0.00368424
0.01131	 0.00368832
0.01132	 0.00369239
0.01133	 0.00369647
0.01134	 0.00370055
0.01135	 0.00370463
0.01136	 0.00370871
0.01137	 0.00371279
0.01138	 0.00371687
0.01139	 0.00372096
0.0114	 0.00372504
0.01141	 0.00372913
0.01142	 0.00373321
0.01143	 0.0037373
0.01144	 0.00374139
0.01145	 0.00374547
0.01146	 0.00374956
0.01147	 0.00375365
0.01148	 0.00375775
0.01149	 0.00376184
0.0115	 0.00376593
0.01151	 0.00377002
0.01152	 0.00377412
0.01153	 0.00377821
0.01154	 0.00378231
0.01155	 0.00378641
